id,name,neighbourhood_group,neighbourhood,latitude_x,longitude_x,room_type,price_x,minimum_nights_x,minimum_nights_y,price_y,geometry
71248,Bright and lovely 1-bdrm LES apt w/ balcony,Manhattan,Chinatown,40.7159,-73.99156,Entire home/apt,107,15,30,160.0,POINT (-73.99156 40.7159)
42300,Beautiful Lower East Side Loft,Manhattan,Lower East Side,40.71992,-73.99167,Entire home/apt,750,5,30,750.0,POINT (-73.99167 40.71992)
75635,Bright Cozy Chinatown Studio Apt.,Manhattan,Lower East Side,40.71911,-73.98588,Entire home/apt,175,3,30,120.0,POINT (-73.98588 40.71911)
59014,"Spacious 1BR, Adorable Clean Quiet",Manhattan,Lower East Side,40.71946,-73.98641,Entire home/apt,180,30,30,150.0,POINT (-73.98641 40.71946)
59709,"Artistic, Cozy, and Spacious w/ Patio! Sleeps 4",Manhattan,Chinatown,40.7178,-73.9932,Entire home/apt,300,7,30,,POINT (-73.9932 40.7178)
150804,Colorful 2+ Bedroom Apt. on NYC's Lower East Side,Manhattan,Lower East Side,40.7203,-73.98424,Entire home/apt,350,4,4,,POINT (-73.98424 40.7203)
235960,"LES private 1 bd apt, walk to *everthing*",Manhattan,Lower East Side,40.72113,-73.98442,Entire home/apt,124,30,30,200.0,POINT (-73.98442 40.72113)
272044,Luxury Designer Home Downtown Manhattan,Manhattan,Lower East Side,40.72123,-73.98451,Entire home/apt,225,3,3,249.0,POINT (-73.98451 40.72123)
213330,Master Bedroom - Unbelievably RARE Penthouse Oasis,Manhattan,Lower East Side,40.71724,-73.99054,Private room,210,10,30,199.0,POINT (-73.99054 40.71724)
258930,"Large, Art & Light Filled Apartment Downtown NYC",Manhattan,Chinatown,40.71517,-73.99376,Entire home/apt,95,30,30,,POINT (-73.99376 40.71517)
353317,Lower East Side 1bedroom apt in NYC,Manhattan,Chinatown,40.71481,-73.99059,Private room,110,30,30,120.0,POINT (-73.99059 40.71481)
262478,Chic + Stylish room in heart of LowerEastSide NYC!,Manhattan,Lower East Side,40.71881,-73.9879,Private room,120,30,30,,POINT (-73.9879 40.71881)
266449,2 Bedroom Gem - Prime LES Location,Manhattan,Lower East Side,40.719482,-73.98877,Entire home/apt,165,30,30,120.0,POINT (-73.98877 40.719482)
266753,2 Bedroom apt.in Manhattan/New York,Manhattan,Lower East Side,40.71941,-73.98968,Entire home/apt,250,3,30,250.0,POINT (-73.98968 40.71941)
467569,Curated 1BR on the prettiest block of the LES,Manhattan,Lower East Side,40.71937,-73.98387,Entire home/apt,311,50,50,311.0,POINT (-73.98387 40.71937)
478053,Great LES / Chinatown bedroom,Manhattan,Two Bridges,40.71101,-73.99518,Private room,207,2,30,125.0,POINT (-73.99518 40.71101)
346579,NYC Lower East Side 1 BR + office,Manhattan,Lower East Side,40.71932,-73.98364,Entire home/apt,135,150,180,102.0,POINT (-73.98364 40.71932)
504437,The biggest smallest apartment in Manhattan,Manhattan,Lower East Side,40.72103,-73.98835,Entire home/apt,84,30,30,,POINT (-73.98835 40.72103)
578267,Perfect Bedroom* Lovely Apt* Manhattan*Super Host,Manhattan,Two Bridges,40.71271,-73.99534,Private room,98,30,30,,POINT (-73.99534 40.71271)
512022,"Sunny, Clean, Minimal, Modern Apt",Manhattan,Lower East Side,40.7211,-73.98271,Entire home/apt,200,5,30,,POINT (-73.98271 40.7211)
453255,"Exciting Lower East Side, Loft Life",Manhattan,Lower East Side,40.71776,-73.98486,Entire home/apt,240,7,30,,POINT (-73.98486 40.71776)
649972,Large 1BD in Downtown NYC. New elevator building.,Manhattan,Lower East Side,40.71799,-73.99213,Entire home/apt,199,30,30,,POINT (-73.99213 40.71799)
666837,Adorable Studio in a Village Atmosphere,Manhattan,Lower East Side,40.71879,-73.99176,Entire home/apt,90,30,30,110.0,POINT (-73.99176 40.71879)
680104,Newly Renovated 1 BR,Manhattan,Chinatown,40.71809,-73.99453,Private room,137,30,30,,POINT (-73.99453 40.71809)
752616,Sunny 2BR Penthouse - HUGE Terrace,Manhattan,Chinatown,40.7156,-73.9915,Entire home/apt,800,3,30,500.0,POINT (-73.9915 40.7156)
783341,Private Bedroom LOWER EAST SIDE FULLVAC GUEST ONLY,Manhattan,Lower East Side,40.71562,-73.98401,Private room,59,24,30,71.0,POINT (-73.98401 40.71562)
785166,Comfy Cool Convenient Downtown 2BR,Manhattan,Lower East Side,40.71774,-73.982,Entire home/apt,150,58,58,,POINT (-73.982 40.71774)
855462,1BR in Charming Downtown Apt,Manhattan,Lower East Side,40.71885,-73.98795,Private room,85,4,30,,POINT (-73.98795 40.71885)
841484,cozy charming apt - Lower East Side,Manhattan,Lower East Side,40.7207,-73.98713,Entire home/apt,155,30,30,,POINT (-73.98713 40.7207)
842167,1 BDR in Heart of Lower East side,Manhattan,Chinatown,40.71682,-73.99222,Entire home/apt,150,30,30,,POINT (-73.99222 40.71682)
848071,1 BEDROOM APT -  Lower East Side,Manhattan,Chinatown,40.71738,-73.99231,Entire home/apt,90,3,30,100.0,POINT (-73.99231 40.71738)
1291245,ENORMOUS Artsy 2BR in trendy LES!,Manhattan,Chinatown,40.71464,-73.99045,Entire home/apt,405,30,30,,POINT (-73.99045 40.71464)
1480002,Huge rm in 1500sq ft loft w/lots,Manhattan,Lower East Side,40.7202,-73.99162,Private room,125,30,30,125.0,POINT (-73.99162 40.7202)
1398234,Elegant SOHO One Bedroom,Manhattan,Lower East Side,40.7225,-73.99287,Entire home/apt,217,30,30,217.0,POINT (-73.99287 40.7225)
1961361,Private Master BR in 3 BR Apt,Manhattan,Lower East Side,40.71454,-73.98647,Private room,102,30,30,,POINT (-73.98647 40.71454)
2084817,Huge Bedroom at Downtown Manhattan,Manhattan,Lower East Side,40.71023,-73.98723,Private room,128,30,30,,POINT (-73.98723 40.71023)
1932110,Manhattan/ LES Short term Stay,Manhattan,Lower East Side,40.72241,-73.99119,Private room,175,30,30,175.0,POINT (-73.99119 40.72241)
2208545,Spacious 1 Bedroom in Lower East Side/Chinatown,Manhattan,Chinatown,40.71575,-73.99401,Entire home/apt,140,21,30,,POINT (-73.99401 40.71575)
2243548,Outdoor Oasis! Live/work 1600sf w. Private Terrace,Manhattan,Lower East Side,40.72073,-73.99019,Entire home/apt,311,7,30,215.0,POINT (-73.99019 40.72073)
2310008,CLEAN LES HOME,Manhattan,Chinatown,40.71627,-73.99435,Private room,75,30,30,,POINT (-73.99435 40.71627)
2339096,Cozy bedroom in Lower East Side,Manhattan,Lower East Side,40.71525,-73.98929,Private room,71,30,30,71.0,POINT (-73.98929 40.71525)
2517989,1BR on Quiet Block in Nolita,Manhattan,Lower East Side,40.72086,-73.99354,Entire home/apt,225,2,30,,POINT (-73.99354 40.72086)
2392814,Room in Huge 3 Bedroom  L.E.S,Manhattan,Lower East Side,40.7202,-73.98569,Private room,75,30,30,,POINT (-73.98569 40.7202)
2461439,Pristine Lower East Side Sanctuary,Manhattan,Lower East Side,40.72074,-73.98944,Entire home/apt,141,28,30,122.0,POINT (-73.98944 40.72074)
2856036,"Modern Loft, Large Private Terrace.",Manhattan,Lower East Side,40.71478,-73.9883,Entire home/apt,185,30,30,,POINT (-73.9883 40.71478)
2784311,"A Private Room  1 in a 2 Bedroom East Village, NYC",Manhattan,Lower East Side,40.72043,-73.98155,Private room,150,5,30,,POINT (-73.98155 40.72043)
2793740,East Village loft; authentic NY.,Manhattan,Lower East Side,40.72078,-73.98276,Private room,275,30,30,,POINT (-73.98276 40.72078)
3111416,Charming and Artsy LES 1-Bedroom,Manhattan,Lower East Side,40.71776261937139,-73.98352808786075,Entire home/apt,112,60,60,101.0,POINT (-73.98352808786075 40.71776261937139)
3120723,Charming Private Studio in LES,Manhattan,Lower East Side,40.72186,-73.98569,Entire home/apt,160,30,30,,POINT (-73.98569 40.72186)
2940007,Charming one bedroom in the LES,Manhattan,Lower East Side,40.71675,-73.98474,Entire home/apt,135,30,30,165.0,POINT (-73.98474 40.71675)
2978421,Hip Chinatown Apt in Great Location,Manhattan,Lower East Side,40.7148,-73.98887,Entire home/apt,125,30,30,,POINT (-73.98887 40.7148)
3288496,Entire Cozy One Bed #Manhattan #LES,Manhattan,Lower East Side,40.71989,-73.98954,Entire home/apt,89,30,30,,POINT (-73.98954 40.71989)
3208904,Chic Designer’s Room & 2 Beds in Manhattan LES,Manhattan,Lower East Side,40.71478,-73.98548,Private room,91,2,30,91.0,POINT (-73.98548 40.71478)
3215486,Large sunny private room downtown,Manhattan,Lower East Side,40.72093,-73.98868,Private room,68,30,30,,POINT (-73.98868 40.72093)
3220725,Orchard St,Manhattan,Lower East Side,40.71813,-73.99063,Entire home/apt,200,30,30,,POINT (-73.99063 40.71813)
3323189,2000 sq ft Photographers loft,Manhattan,Chinatown,40.71641,-73.99256,Entire home/apt,635,4,30,606.0,POINT (-73.99256 40.71641)
3585974,1BD in Lower East Side,Manhattan,Lower East Side,40.72205,-73.98838,Entire home/apt,120,30,30,,POINT (-73.98838 40.72205)
3362302,TRENDY LOWER EAST SIDE STUDIO,Manhattan,Lower East Side,40.71841,-73.98596,Entire home/apt,125,30,30,,POINT (-73.98596 40.71841)
3457770,Cute 1 BR in the Lower East Side,Manhattan,Lower East Side,40.7212,-73.98893,Entire home/apt,110,30,30,,POINT (-73.98893 40.7212)
3386829,Perfect Bowery Getaway w/Balcony,Manhattan,Lower East Side,40.72088,-73.99366,Entire home/apt,205,30,30,,POINT (-73.99366 40.72088)
3739126,Beautiful Private Bedroom in Soho,Manhattan,Lower East Side,40.72313,-73.99291,Private room,92,30,30,,POINT (-73.99291 40.72313)
3534443,Lower East Side Studio- Great Location!,Manhattan,Lower East Side,40.71777,-73.98401,Entire home/apt,75,30,30,,POINT (-73.98401 40.71777)
3539882,Renovated Studio - LES,Manhattan,Lower East Side,40.71947,-73.98819,Entire home/apt,125,30,30,,POINT (-73.98819 40.71947)
3868100,Heart of LES + Patio,Manhattan,Lower East Side,40.71974,-73.98924,Entire home/apt,225,30,30,,POINT (-73.98924 40.71974)
4016142,Big Bedroom in Sunny & New Lower East Side Apt,Manhattan,Lower East Side,40.7187,-73.98578,Private room,170,5,5,225.0,POINT (-73.98578 40.7187)
4028670,Luxury 1 Bedroom Sublet,Manhattan,Lower East Side,40.72102,-73.98622,Entire home/apt,120,30,30,,POINT (-73.98622 40.72102)
3841048,"2BR, Heart of Lower East Side",Manhattan,Lower East Side,40.72014,-73.98601,Entire home/apt,150,30,30,,POINT (-73.98601 40.72014)
3913635,Sunny Central Location!,Manhattan,Chinatown,40.71654,-73.99109,Entire home/apt,130,30,30,,POINT (-73.99109 40.71654)
3928241,1 Bedroom in the Lower East Side,Manhattan,Lower East Side,40.71957,-73.9863,Entire home/apt,140,70,70,,POINT (-73.9863 40.71957)
4044625,LES Studio with Large Patio,Manhattan,Chinatown,40.71472,-73.99123,Entire home/apt,300,30,30,,POINT (-73.99123 40.71472)
4181102,Massive bedroom in Trendy Chinatown,Manhattan,Chinatown,40.71538,-73.9908,Private room,100,30,30,,POINT (-73.9908 40.71538)
4440751,Entire Amazing Chic Studio @ Lower East,Manhattan,Lower East Side,40.72251,-73.98911,Entire home/apt,99,30,30,,POINT (-73.98911 40.72251)
4462491,Beautiful Loft in LES Manhattan!,Manhattan,Lower East Side,40.71278,-73.98073,Entire home/apt,175,30,30,,POINT (-73.98073 40.71278)
4385360,Massive 1BR in the Lower East Side,Manhattan,Lower East Side,40.71801,-73.99099,Entire home/apt,275,30,30,,POINT (-73.99099 40.71801)
4480308,"Charming, Sunny Downtown Studio",Manhattan,Lower East Side,40.71874,-73.99164,Entire home/apt,200,30,30,,POINT (-73.99164 40.71874)
4671712,Spacious luxury loft Downtown NYC,Manhattan,Lower East Side,40.71373,-73.98849,Entire home/apt,100,30,30,,POINT (-73.98849 40.71373)
4747624,3 Bedrooms Entire Apartment in Downtown Manhattan,Manhattan,Chinatown,40.71301,-73.99454,Entire home/apt,400,30,30,420.0,POINT (-73.99454 40.71301)
4643295,Great one bedroom loft space in Manhattan,Manhattan,Chinatown,40.71389,-73.99641,Entire home/apt,140,30,30,,POINT (-73.99641 40.71389)
4782243,Charming LES studio w/ BBQ patio,Manhattan,Lower East Side,40.71969,-73.99118,Entire home/apt,180,30,30,,POINT (-73.99118 40.71969)
4840841,"Quiet, Modern Gem in LES w balcony!",Manhattan,Lower East Side,40.7202,-73.98667,Entire home/apt,200,30,30,,POINT (-73.98667 40.7202)
4840977,Spacious Chinatown/LES 2 Bedroom,Manhattan,Chinatown,40.71626,-73.9913,Entire home/apt,300,30,30,,POINT (-73.9913 40.71626)
4873699,"Classic Tenement 1BR, Center of LES",Manhattan,Chinatown,40.71633,-73.99133,Entire home/apt,140,30,30,,POINT (-73.99133 40.71633)
4936254,big bright unique artist's apartment in Manhattan,Manhattan,Lower East Side,40.7191,-73.9834,Entire home/apt,236,1,1,350.0,POINT (-73.9834 40.7191)
4880277,Large 1 Bedroom Artist Loft in the Lower East Side,Manhattan,Lower East Side,40.72128,-73.98529,Entire home/apt,300,5,30,,POINT (-73.98529 40.72128)
4976848,Private Room in the Lower East Side,Manhattan,Lower East Side,40.71905,-73.98792,Private room,89,1,30,89.0,POINT (-73.98792 40.71905)
4977744,Lower East Side Gem,Manhattan,Lower East Side,40.72061,-73.98775,Entire home/apt,200,30,30,,POINT (-73.98775 40.72061)
5040653,"Spacious Room on Broome St, LES",Manhattan,Lower East Side,40.71785,-73.99019,Private room,99,3,30,,POINT (-73.99019 40.71785)
6028165,BOHEMIAN CHIC* 1BR* OURDOOR AREA,Manhattan,Lower East Side,40.71897,-73.9921,Entire home/apt,125,30,30,,POINT (-73.9921 40.71897)
5718494,Spacious studio between NoLiTa and LES,Manhattan,Lower East Side,40.72038,-73.99154,Entire home/apt,150,30,30,,POINT (-73.99154 40.72038)
6094708,"Lower East Side, Private 1BD+ for2",Manhattan,Lower East Side,40.71712,-73.98532,Entire home/apt,85,30,30,,POINT (-73.98532 40.71712)
6180741,2BR  Lower East Side,Manhattan,Lower East Side,40.71393,-73.98868,Entire home/apt,210,30,30,,POINT (-73.98868 40.71393)
6114353,"Ideal ""Hotel Style"" Bedroom in LES",Manhattan,Lower East Side,40.72026,-73.98774,Private room,65,30,30,,POINT (-73.98774 40.72026)
6385364,Front bdrm in massive NoLita Loft,Manhattan,Lower East Side,40.72035,-73.99289,Private room,100,1,30,,POINT (-73.99289 40.72035)
6333994,Two Bedroom in a townhouse with a patio in Nolita!,Manhattan,Lower East Side,40.71969,-73.99404,Entire home/apt,343,4,30,403.0,POINT (-73.99404 40.71969)
6225766,Large condo with stunning park views,Manhattan,Lower East Side,40.71952,-73.99141,Entire home/apt,301,30,30,,POINT (-73.99141 40.71952)
6407534,"Sunny, renovated apartment close to everything!",Manhattan,Lower East Side,40.72129,-73.98923,Private room,189,5,30,200.0,POINT (-73.98923 40.72129)
6410814,Spacious Studio + Patio,Manhattan,Lower East Side,40.71891,-73.99222,Entire home/apt,185,30,30,,POINT (-73.99222 40.71891)
6421335,Cozy room near LES/Chinatown,Manhattan,Chinatown,40.71646,-73.99239,Private room,80,30,30,,POINT (-73.99239 40.71646)
6371593,Fantastic Apt. Amazing LES Location,Manhattan,Lower East Side,40.7185,-73.9934,Entire home/apt,254,30,30,,POINT (-73.9934 40.7185)
6447797,L.E.S. / Chinatown,Manhattan,Chinatown,40.71776,-73.99407,Private room,89,30,30,,POINT (-73.99407 40.71776)
6555997,"Sunny, Clean & Spacious in the LES",Manhattan,Lower East Side,40.719,-73.99451,Entire home/apt,150,30,30,,POINT (-73.99451 40.719)
6687933,"Clean, Trendy, Private Room in LES",Manhattan,Lower East Side,40.71748,-73.98364,Private room,60,30,30,,POINT (-73.98364 40.71748)
6586663,Studio in the LES,Manhattan,Lower East Side,40.7205,-73.98869,Entire home/apt,140,4,30,80.0,POINT (-73.98869 40.7205)
6882689,Cool centrally located LES apt.,Manhattan,Lower East Side,40.71945,-73.98688,Entire home/apt,198,30,30,,POINT (-73.98688 40.71945)
6833395,Massive 2000 sq ft loft with stunning 360 views,Manhattan,Lower East Side,40.71396,-73.98924,Entire home/apt,1200,4,31,1200.0,POINT (-73.98924 40.71396)
6835487,"Cozy one bdrm apt, Lower East Side",Manhattan,Lower East Side,40.7195,-73.98337,Entire home/apt,215,30,30,,POINT (-73.98337 40.7195)
6837529,1 BR available in lovely LES unit,Manhattan,Lower East Side,40.72072,-73.98589,Private room,135,30,30,,POINT (-73.98589 40.72072)
6853661,"Clean, Spacious LES 1 Bdrm",Manhattan,Lower East Side,40.71937,-73.9864,Entire home/apt,250,30,30,,POINT (-73.9864 40.71937)
7032396,Large 1Br Apt + Balcony in LES!,Manhattan,Lower East Side,40.71922,-73.98316,Entire home/apt,240,30,30,,POINT (-73.98316 40.71922)
6956358,Spacious & happy gem in LES!,Manhattan,Lower East Side,40.72146,-73.98949,Private room,100,30,30,,POINT (-73.98949 40.72146)
7257311,Cozy Walk-up Apt in the Historic East village,Manhattan,Chinatown,40.71455,-73.99083,Private room,69,30,30,,POINT (-73.99083 40.71455)
7387862,Cozy bedroom in E. Village in July,Manhattan,Lower East Side,40.72309,-73.98926,Private room,150,30,30,,POINT (-73.98926 40.72309)
7197915,The Heart of the Lower East Side!,Manhattan,Lower East Side,40.72064,-73.98689,Entire home/apt,209,30,30,,POINT (-73.98689 40.72064)
7396662,Chateau Ludlow,Manhattan,Lower East Side,40.71574,-73.98962,Private room,120,30,30,,POINT (-73.98962 40.71574)
7319791,Cozy  room at trendy Lower east side,Manhattan,Chinatown,40.7175,-73.99177,Private room,113,4,30,,POINT (-73.99177 40.7175)
7331835,Bright Studio heart of LES,Manhattan,Lower East Side,40.71986,-73.98552,Entire home/apt,139,30,30,,POINT (-73.98552 40.71986)
7651418,Cute 1 Bed Apt in Lower East Side,Manhattan,Lower East Side,40.71755,-73.99097,Entire home/apt,150,5,30,,POINT (-73.99097 40.71755)
7679691,Nice bedroom - Lower East Side,Manhattan,Lower East Side,40.72014,-73.98498,Private room,80,30,30,,POINT (-73.98498 40.72014)
7911249,Huge Room in Lower East Side Loft,Manhattan,Lower East Side,40.72076,-73.98602,Private room,80,4,30,,POINT (-73.98602 40.72076)
7826411,Private room in trendy LES,Manhattan,Lower East Side,40.72184,-73.9868,Private room,80,30,30,,POINT (-73.9868 40.72184)
8011605,"Sunny, Clean, Safe, Zen!",Manhattan,Chinatown,40.71817,-73.99431,Private room,72,4,30,72.0,POINT (-73.99431 40.71817)
7922002,Studio in heart of LES (Manhattan),Manhattan,Lower East Side,40.72131,-73.98541,Entire home/apt,100,30,30,,POINT (-73.98541 40.72131)
8016747,Modern Manhattan Oasis,Manhattan,Lower East Side,40.72147,-73.9852,Entire home/apt,109,30,30,,POINT (-73.9852 40.72147)
7933896,Huge Lower East Side 1 bedroom,Manhattan,Chinatown,40.71336,-73.99398,Entire home/apt,130,30,30,,POINT (-73.99398 40.71336)
8151925,Modern Studio in Cultural LES,Manhattan,Chinatown,40.71671,-73.99263,Entire home/apt,142,3,30,,POINT (-73.99263 40.71671)
8152985,Private BR in 3 BR Apt,Manhattan,Lower East Side,40.71326,-73.9842,Private room,89,30,30,,POINT (-73.9842 40.71326)
8153240,Cozy 3 Bedroom Apartment - LES,Manhattan,Lower East Side,40.71495,-73.98594,Entire home/apt,250,30,30,,POINT (-73.98594 40.71495)
8162214,"Large Room, Full Bed, Trendy LES",Manhattan,Lower East Side,40.71296,-73.98514,Private room,90,30,30,,POINT (-73.98514 40.71296)
8286139,Private BR in 3 BR Apartment,Manhattan,Lower East Side,40.71466,-73.98501,Private room,89,30,30,,POINT (-73.98501 40.71466)
8416681,Massive Apartment in the LES! Amazing rooftop too!,Manhattan,Lower East Side,40.71979,-73.9861,Private room,81,30,30,,POINT (-73.9861 40.71979)
8440352,Private bedroom in great LES spot,Manhattan,Lower East Side,40.71329,-73.9862,Private room,65,30,30,60.0,POINT (-73.9862 40.71329)
8335547,W Hotel Style 2 BR w/ Private Patio,Manhattan,Lower East Side,40.72291,-73.98996,Entire home/apt,250,30,30,,POINT (-73.98996 40.72291)
8498885,2 Full Size Beds Lower East Side,Manhattan,Lower East Side,40.71506,-73.98702,Entire home/apt,200,30,30,,POINT (-73.98702 40.71506)
8505892,"Bright, Spacious, Art Filled Apt",Manhattan,Lower East Side,40.72027,-73.98565,Entire home/apt,275,30,30,,POINT (-73.98565 40.72027)
8511404,"Big bed, cosy room, groovy LES apt!",Manhattan,Lower East Side,40.71414,-73.98997,Private room,110,30,30,110.0,POINT (-73.98997 40.71414)
8829421,2 Bed/ 2 Bath in Heart of SOHO/ LES,Manhattan,Lower East Side,40.72159,-73.99234,Entire home/apt,699,30,30,,POINT (-73.99234 40.72159)
8720923,Sunny and Spacious Private Bedroom,Manhattan,Lower East Side,40.7208,-73.9841,Private room,95,4,30,,POINT (-73.9841 40.7208)
8994423,1 bedroom on lower east side,Manhattan,Lower East Side,40.71483,-73.98244,Entire home/apt,170,30,30,,POINT (-73.98244 40.71483)
8762969,Charming room Chinatown Manhattan,Manhattan,Chinatown,40.71319,-73.99265,Private room,100,30,30,,POINT (-73.99265 40.71319)
8920794,Charming Lower-East Side apartment,Manhattan,Lower East Side,40.72189,-73.99187,Entire home/apt,139,30,30,,POINT (-73.99187 40.72189)
9066389,Cozy 2 bedroom in heart of LES,Manhattan,Lower East Side,40.72012,-73.9907,Entire home/apt,190,30,30,,POINT (-73.9907 40.72012)
9282443,"HUGE Artist's 1 bedroom LOFT, Lower East Side.",Manhattan,Lower East Side,40.71842,-73.98252,Entire home/apt,230,30,30,,POINT (-73.98252 40.71842)
9370538,Charming 1 bedroom apt ...,Manhattan,Lower East Side,40.71582,-73.98862,Entire home/apt,250,30,30,,POINT (-73.98862 40.71582)
9301755,Amazing Loft on the Lower East Side,Manhattan,Lower East Side,40.71456,-73.9801,Entire home/apt,200,30,30,,POINT (-73.9801 40.71456)
9309192,Large 1BR in Heart of LES,Manhattan,Lower East Side,40.71691,-73.98378,Entire home/apt,254,30,30,,POINT (-73.98378 40.71691)
9325979,Gorgeous Huge Loft in the LES/Chinatown!,Manhattan,Chinatown,40.71393,-73.99519,Entire home/apt,206,4,30,246.0,POINT (-73.99519 40.71393)
9330884,"Downtown Manhattan, 2 Bedroom",Manhattan,Lower East Side,40.72182,-73.98947,Entire home/apt,200,30,30,,POINT (-73.98947 40.72182)
9343313,Charming Bdrm Mins from Lively LES,Manhattan,Lower East Side,40.7134,-73.98258,Private room,94,30,30,,POINT (-73.98258 40.7134)
9343350,Charming 2 bd 1 br Apartment in LES,Manhattan,Lower East Side,40.7143,-73.98312,Entire home/apt,220,30,30,,POINT (-73.98312 40.7143)
9479084,Cosy studio / newly renovated,Manhattan,Chinatown,40.71333,-73.99513,Entire home/apt,175,30,30,,POINT (-73.99513 40.71333)
9692090,LES Private Bedroom,Manhattan,Lower East Side,40.71954,-73.99067,Private room,58,30,30,,POINT (-73.99067 40.71954)
9707531,Bright & Clean 1bed apt *PRIME* LES,Manhattan,Lower East Side,40.7189,-73.98543,Entire home/apt,160,30,30,,POINT (-73.98543 40.7189)
9528920,"Quiet, Clean, Lit @ LES & Chinatown",Manhattan,Lower East Side,40.71302,-73.98573,Private room,7314,99,99,,POINT (-73.98573 40.71302)
9730784,Private Space in Lower East Side,Manhattan,Lower East Side,40.72209,-73.98742,Private room,140,30,30,,POINT (-73.98742 40.72209)
9907257,"1 Bdr. Lower East Side, NY, 2 beds",Manhattan,Lower East Side,40.71966,-73.98362,Entire home/apt,175,30,30,,POINT (-73.98362 40.71966)
9778579,LES sweet bedroom (Female only),Manhattan,Lower East Side,40.71504,-73.98879,Private room,45,30,30,,POINT (-73.98879 40.71504)
9920626,Gorgeous 2BD LES Apartment,Manhattan,Chinatown,40.71327,-73.99201,Entire home/apt,180,30,30,,POINT (-73.99201 40.71327)
9855876,Large Room in LES ($80-100/night),Manhattan,Lower East Side,40.72005,-73.98915,Private room,70,30,30,,POINT (-73.98915 40.72005)
9925760,300sqft Bedroom in LES Duplex,Manhattan,Lower East Side,40.7202,-73.98284,Private room,120,30,30,,POINT (-73.98284 40.7202)
9935509,Bright Bedroom in Lower East Side,Manhattan,Lower East Side,40.72089,-73.9862,Private room,80,5,30,,POINT (-73.9862 40.72089)
9796737,Private Room in lower east side NYC,Manhattan,Lower East Side,40.7133,-73.98645,Private room,70,30,30,,POINT (-73.98645 40.7133)
9865262,Sunny 3 bedroom LES apartment,Manhattan,Lower East Side,40.72147,-73.98991,Entire home/apt,300,30,30,,POINT (-73.98991 40.72147)
9872904,Room in lovely LES apartment,Manhattan,Lower East Side,40.72168,-73.99183,Private room,55,30,30,,POINT (-73.99183 40.72168)
9819018,A cozy room in Lower East Manhattan,Manhattan,Lower East Side,40.71219,-73.98828,Private room,45,30,30,,POINT (-73.98828 40.71219)
9944860,arty east village,Manhattan,Lower East Side,40.71957,-73.98639,Entire home/apt,120,30,30,139.0,POINT (-73.98639 40.71957)
9995513,Private Room Avail in 3BR LES Apt,Manhattan,Lower East Side,40.71858,-73.98613,Private room,70,30,30,,POINT (-73.98613 40.71858)
10013750,Beautiful Garden Rooms In Lower East Side,Manhattan,Lower East Side,40.7183,-73.99173,Private room,110,2,30,98.0,POINT (-73.99173 40.7183)
10031436,Spacious Sunny room in East Village,Manhattan,Lower East Side,40.71689,-73.98321,Private room,90,30,30,,POINT (-73.98321 40.71689)
10186876,"Lovely LES 1BR, W/D & Elevator: DEC. SUBLET PREFR.",Manhattan,Chinatown,40.71626,-73.99045,Private room,85,30,30,,POINT (-73.99045 40.71626)
10228901,Sunny private room on LowerEastSide,Manhattan,Lower East Side,40.71334,-73.98575,Private room,40,30,30,,POINT (-73.98575 40.71334)
10115193,Double bedroom downtown,Manhattan,Lower East Side,40.71886,-73.98881,Private room,125,30,30,,POINT (-73.98881 40.71886)
10120414,The LES Apartment,Manhattan,Lower East Side,40.72183,-73.98743,Entire home/apt,150,30,30,,POINT (-73.98743 40.72183)
10133534,Artsy/Neat 1 Bedroom Apartment in the heart of LES,Manhattan,Lower East Side,40.7178,-73.98504,Shared room,150,30,30,,POINT (-73.98504 40.7178)
10134285,"Cute bedroom in Chinatown,",Manhattan,Chinatown,40.71615,-73.99539,Private room,99,30,30,,POINT (-73.99539 40.71615)
10156290,"Sunny, 4th floor elevator building",Manhattan,Lower East Side,40.71891,-73.98914,Entire home/apt,160,30,30,,POINT (-73.98914 40.71891)
10414065,Large Private Minimalist Loft Room,Manhattan,Chinatown,40.71419,-73.99114,Private room,100,30,30,,POINT (-73.99114 40.71419)
10575777,One Bedroom w/Huge Window & Ceiling,Manhattan,Chinatown,40.71504,-73.99146,Private room,110,30,30,,POINT (-73.99146 40.71504)
10788568,Houston St. 1 BDRM East Village/LES,Manhattan,Lower East Side,40.72245,-73.98949,Entire home/apt,149,30,30,,POINT (-73.98949 40.72245)
11157167,Cozy Chinatown studio apartment,Manhattan,Chinatown,40.71303,-73.99641,Entire home/apt,100,30,30,,POINT (-73.99641 40.71303)
10941762,New Museum 2 BR Loft,Manhattan,Lower East Side,40.72271,-73.99262,Entire home/apt,395,30,30,395.0,POINT (-73.99262 40.72271)
11381288,Lower East Side Living,Manhattan,Lower East Side,40.72114,-73.98897,Entire home/apt,199,30,30,,POINT (-73.98897 40.72114)
11279820,Newly Renovated 2 Bedroom in Soho!,Manhattan,Lower East Side,40.72224,-73.99192,Entire home/apt,170,30,30,,POINT (-73.99192 40.72224)
11544438,Clean Room in Prime Hip LES,Manhattan,Lower East Side,40.71724,-73.98877,Private room,65,30,30,,POINT (-73.98877 40.71724)
11650863,Cozy Lower East Side/EV Home,Manhattan,Lower East Side,40.72115,-73.98345,Entire home/apt,140,1,30,,POINT (-73.98345 40.72115)
